id,id_trabajador,fecha,dia_semana,hora_entrada,hora_salida,modificado
1648,23456789B,2023-07-10,Lunes,07:08:22,15:09:06,false
1649,34567890C,2023-07-10,Lunes,06:47:33,15:01:30,false
1650,45678901D,2023-07-10,Lunes,06:51:49,15:12:09,false
1651,56789012E,2023-07-10,Lunes,07:12:00,14:57:46,false
1652,12345678A,2023-07-11,Martes,06:53:50,15:01:01,false
1653,23456789B,2023-07-11,Martes,06:59:32,14:54:37,false
1654,34567890C,2023-07-11,Martes,07:06:20,14:53:18,false
1655,45678901D,2023-07-11,Martes,07:10:38,15:15:26,false
1656,56789012E,2023-07-11,Martes,07:03:12,14:48:33,false
1657,12345678A,2023-07-12,Miércoles,06:47:09,14:55:47,false
1658,23456789B,2023-07-12,Miércoles,07:07:44,15:09:43,false
1659,34567890C,2023-07-12,Miércoles,06:49:58,15:15:57,false
1660,45678901D,2023-07-12,Miércoles,07:05:44,14:55:29,false
1661,12345678A,2023-07-13,Jueves,07:11:46,15:04:40,false
1662,23456789B,2023-07-13,Jueves,07:15:07,14:57:32,false
1663,34567890C,2023-07-13,Jueves,06:52:57,15:04:11,false
1664,45678901D,2023-07-13,Jueves,06:47:09,14:58:57,false
1665,56789012E,2023-07-13,Jueves,07:05:20,14:52:40,false
1666,23456789B,2023-07-14,Viernes,06:46:34,15:09:12,false
1667,34567890C,2023-07-14,Viernes,07:10:35,14:48:00,false
1668,45678901D,2023-07-14,Viernes,06:58:57,14:49:26,false
1669,56789012E,2023-07-14,Viernes,07:12:05,15:07:07,false
1670,12345678A,2023-07-17,Lunes,06:53:45,15:04:26,false
1671,34567890C,2023-07-17,Lunes,06:48:53,14:54:48,false
1672,45678901D,2023-07-17,Lunes,06:50:38,14:47:45,false
1673,56789012E,2023-07-17,Lunes,07:13:22,15:08:53,false
1674,12345678A,2023-07-18,Martes,07:04:04,14:50:55,false
1675,23456789B,2023-07-18,Martes,07:13:31,15:04:01,false
1676,34567890C,2023-07-18,Martes,06:54:10,14:54:08,false
1677,56789012E,2023-07-18,Martes,07:05:04,15:14:48,false
1678,34567890C,2023-07-19,Miércoles,07:02:35,15:01:27,false
1679,45678901D,2023-07-19,Miércoles,07:07:09,14:50:46,false
1680,12345678A,2023-07-20,Jueves,06:55:26,15:08:48,false
1681,23456789B,2023-07-20,Jueves,07:02:02,14:49:06,false
1682,34567890C,2023-07-20,Jueves,07:01:00,15:00:25,false
1683,45678901D,2023-07-20,Jueves,07:01:10,15:13:30,false
1684,56789012E,2023-07-20,Jueves,06:45:01,14:46:57,false
1685,12345678A,2023-07-21,Viernes,07:13:35,15:05:02,false
1686,23456789B,2023-07-21,Viernes,06:59:38,15:10:16,false
1687,34567890C,2023-07-21,Viernes,06:56:02,15:13:33,false
1688,45678901D,2023-07-21,Viernes,06:47:16,15:14:59,false
1689,56789012E,2023-07-21,Viernes,07:06:02,15:06:49,false
1690,12345678A,2023-07-24,Lunes,07:06:58,14:55:18,false
1691,23456789B,2023-07-24,Lunes,07:00:50,14:52:02,false
1692,34567890C,2023-07-24,Lunes,07:10:10,14:53:55,false
1693,45678901D,2023-07-24,Lunes,06:49:40,14:59:03,false
1694,56789012E,2023-07-24,Lunes,06:49:05,15:03:30,false
1695,12345678A,2023-07-25,Martes,06:56:43,15:07:56,false
1696,23456789B,2023-07-25,Martes,07:15:12,14:59:05,false
1697,34567890C,2023-07-25,Martes,07:14:20,14:50:18,false
1698,45678901D,2023-07-25,Martes,07:00:52,14:45:55,false
1699,56789012E,2023-07-25,Martes,06:47:05,15:08:57,false
1700,12345678A,2023-07-26,Miércoles,06:56:02,14:46:41,false
1701,34567890C,2023-07-26,Miércoles,07:15:23,15:00:36,false
1702,12345678A,2023-07-27,Jueves,07:10:28,14:51:29,false
1703,23456789B,2023-07-27,Jueves,07:13:45,14:57:49,false
1704,34567890C,2023-07-27,Jueves,06:56:40,15:06:47,false
1705,45678901D,2023-07-27,Jueves,07:06:21,15:12:05,false
1706,56789012E,2023-07-27,Jueves,06:50:33,15:00:25,false
1707,12345678A,2023-07-28,Viernes,06:57:15,15:10:33,false
1708,23456789B,2023-07-28,Viernes,06:52:34,15:08:23,false
1709,34567890C,2023-07-28,Viernes,06:57:50,14:48:54,false
1710,45678901D,2023-07-28,Viernes,07:13:07,14:47:56,false
1711,56789012E,2023-07-28,Viernes,06:57:54,14:50:57,false
1712,12345678A,2023-07-31,Lunes,07:00:01,15:09:05,false
1713,34567890C,2023-07-31,Lunes,07:09:19,14:45:43,false
1714,56789012E,2023-07-31,Lunes,06:51:19,15:15:19,false
1715,12345678A,2023-08-01,Martes,07:12:04,15:07:45,false
1716,23456789B,2023-08-01,Martes,07:14:32,15:15:02,false
1717,34567890C,2023-08-01,Martes,07:06:27,15:08:41,false
1718,56789012E,2023-08-01,Martes,07:08:36,14:54:16,false
1719,12345678A,2023-08-02,Miércoles,07:13:21,15:09:15,false
1720,23456789B,2023-08-02,Miércoles,06:51:24,15:14:54,false
1721,34567890C,2023-08-02,Miércoles,06:45:29,15:00:54,false
1722,45678901D,2023-08-02,Miércoles,07:05:25,14:56:08,false
1723,56789012E,2023-08-02,Miércoles,07:04:51,14:52:38,false
1724,12345678A,2023-08-03,Jueves,07:15:49,15:06:40,false
1725,34567890C,2023-08-03,Jueves,07:01:25,15:09:40,false
1726,45678901D,2023-08-03,Jueves,06:45:42,15:02:59,false
1727,56789012E,2023-08-03,Jueves,06:52:12,14:46:59,false
1728,12345678A,2023-08-04,Viernes,07:02:04,15:11:59,false
1729,34567890C,2023-08-04,Viernes,07:13:00,14:46:56,false
1730,56789012E,2023-08-04,Viernes,06:52:58,15:14:10,false
1731,12345678A,2023-08-07,Lunes,06:58:01,15:07:15,false
1732,23456789B,2023-08-07,Lunes,07:03:11,15:15:14,false
1733,34567890C,2023-08-07,Lunes,06:58:51,15:14:47,false
1734,45678901D,2023-08-07,Lunes,06:58:54,14:51:16,false
1735,56789012E,2023-08-07,Lunes,07:14:23,14:53:56,false
1736,12345678A,2023-08-08,Martes,07:09:57,14:57:08,false
1737,23456789B,2023-08-08,Martes,07:14:35,15:03:38,false
1738,34567890C,2023-08-08,Martes,07:11:11,15:12:16,false
1739,45678901D,2023-08-08,Martes,06:56:10,15:10:59,false
1740,56789012E,2023-08-08,Martes,07:01:20,14:53:32,false
1741,12345678A,2023-08-09,Miércoles,06:58:57,15:11:59,false
1742,23456789B,2023-08-09,Miércoles,07:15:25,14:57:59,false
1743,34567890C,2023-08-09,Miércoles,07:08:35,15:00:30,false
1744,45678901D,2023-08-09,Miércoles,06:53:06,15:09:12,false
1745,56789012E,2023-08-09,Miércoles,06:53:12,14:58:34,false
1746,12345678A,2023-08-10,Jueves,07:10:45,15:00:19,false
1747,23456789B,2023-08-10,Jueves,07:08:13,15:12:46,false
1748,34567890C,2023-08-10,Jueves,06:56:13,14:47:33,false
1749,45678901D,2023-08-10,Jueves,06:53:23,15:11:49,false
1750,56789012E,2023-08-10,Jueves,07:14:39,15:08:32,false
1751,12345678A,2023-08-11,Viernes,06:56:34,14:48:25,false
1752,23456789B,2023-08-11,Viernes,06:56:32,14:52:44,false
1753,34567890C,2023-08-11,Viernes,06:47:55,15:08:35,false
1754,45678901D,2023-08-11,Viernes,06:47:02,15:11:35,false
1755,56789012E,2023-08-11,Viernes,06:55:10,14:49:00,false
1756,12345678A,2023-08-14,Lunes,06:51:33,14:46:15,false
1757,23456789B,2023-08-14,Lunes,07:02:04,15:14:48,false
1758,45678901D,2023-08-14,Lunes,07:14:36,14:48:56,false
1759,56789012E,2023-08-14,Lunes,06:58:25,15:09:37,false
1760,12345678A,2023-08-16,Miércoles,06:54:47,15:07:13,false
1761,23456789B,2023-08-16,Miércoles,06:46:53,14:57:13,false
1762,34567890C,2023-08-16,Miércoles,06:48:22,14:59:50,false
1763,45678901D,2023-08-16,Miércoles,07:12:43,15:01:46,false
1764,56789012E,2023-08-16,Miércoles,06:47:32,14:55:00,false
1765,12345678A,2023-08-17,Jueves,06:46:34,14:49:19,false
1766,23456789B,2023-08-17,Jueves,07:14:54,14:58:41,false
1767,34567890C,2023-08-17,Jueves,07:15:44,14:48:19,false
1768,45678901D,2023-08-17,Jueves,07:15:38,14:56:24,false
1769,56789012E,2023-08-17,Jueves,06:50:43,15:05:01,false
1770,12345678A,2023-08-18,Viernes,07:05:46,14:57:00,false
1771,23456789B,2023-08-18,Viernes,06:49:07,14:50:36,false
1772,34567890C,2023-08-18,Viernes,07:08:06,14:55:06,false
1773,45678901D,2023-08-18,Viernes,07:02:04,14:54:59,false
1774,56789012E,2023-08-18,Viernes,07:04:04,15:14:01,false
1775,12345678A,2023-08-21,Lunes,07:02:46,15:01:14,false
1776,23456789B,2023-08-21,Lunes,07:03:27,14:46:04,false
1777,34567890C,2023-08-21,Lunes,07:13:54,15:11:08,false
1778,45678901D,2023-08-21,Lunes,07:04:10,15:06:30,false
1779,56789012E,2023-08-21,Lunes,06:45:33,14:45:12,false
1780,12345678A,2023-08-22,Martes,06:59:15,14:52:06,false
1781,23456789B,2023-08-22,Martes,06:57:04,15:11:24,false
1782,34567890C,2023-08-22,Martes,06:45:39,14:45:31,false
1783,45678901D,2023-08-22,Martes,07:01:09,15:14:31,false
1784,56789012E,2023-08-22,Martes,06:59:23,14:56:12,false
1785,12345678A,2023-08-23,Miércoles,06:48:28,15:04:39,false
1786,23456789B,2023-08-23,Miércoles,06:54:16,14:47:05,false
1787,34567890C,2023-08-23,Miércoles,06:45:30,14:59:44,false
1788,45678901D,2023-08-23,Miércoles,06:59:26,14:54:27,false
1789,56789012E,2023-08-23,Miércoles,06:50:28,15:07:06,false
1790,12345678A,2023-08-24,Jueves,07:05:12,14:59:44,false
1791,23456789B,2023-08-24,Jueves,07:12:09,14:55:15,false
1792,34567890C,2023-08-24,Jueves,06:59:36,15:04:49,false
1793,45678901D,2023-08-24,Jueves,06:59:32,15:01:38,false
1794,56789012E,2023-08-24,Jueves,07:01:23,14:59:34,false
1795,12345678A,2023-08-25,Viernes,07:11:05,14:58:49,false
1796,23456789B,2023-08-25,Viernes,06:55:01,14:52:45,false
1797,34567890C,2023-08-25,Viernes,07:01:21,15:00:53,false
1798,45678901D,2023-08-25,Viernes,06:51:11,14:53:04,false
1799,56789012E,2023-08-25,Viernes,07:08:25,14:49:32,false
1800,12345678A,2023-08-28,Lunes,07:06:50,14:50:13,false
1801,23456789B,2023-08-28,Lunes,06:59:42,14:53:00,false
1802,34567890C,2023-08-28,Lunes,06:46:36,15:13:15,false
1803,45678901D,2023-08-28,Lunes,06:48:32,15:15:45,false
1804,56789012E,2023-08-28,Lunes,07:15:47,14:48:00,false
1805,12345678A,2023-08-29,Martes,06:55:43,14:49:19,false
1806,23456789B,2023-08-29,Martes,07:12:22,15:10:45,false
1807,34567890C,2023-08-29,Martes,06:49:15,14:50:01,false
1808,45678901D,2023-08-29,Martes,07:08:24,14:49:36,false
1809,56789012E,2023-08-29,Martes,06:46:29,14:58:45,false
1810,12345678A,2023-08-30,Miércoles,06:53:20,15:12:26,false
1811,23456789B,2023-08-30,Miércoles,07:07:36,14:54:32,false
1812,34567890C,2023-08-30,Miércoles,06:50:58,15:02:19,false
1813,45678901D,2023-08-30,Miércoles,07:10:15,15:04:36,false
1814,56789012E,2023-08-30,Miércoles,07:11:03,14:46:57,false
1815,12345678A,2023-08-31,Jueves,06:59:54,15:03:57,false
1816,34567890C,2023-08-31,Jueves,06:46:45,14:59:40,false
1817,45678901D,2023-08-31,Jueves,06:58:24,15:02:48,false
1818,56789012E,2023-08-31,Jueves,07:07:18,15:14:31,false
1819,12345678A,2023-09-01,Viernes,06:51:31,15:11:58,false
1820,23456789B,2023-09-01,Viernes,06:53:32,14:50:23,false
1821,34567890C,2023-09-01,Viernes,06:56:45,15:00:48,false
1822,56789012E,2023-09-01,Viernes,06:54:54,15:12:49,false
1823,12345678A,2023-09-04,Lunes,06:49:58,15:11:23,false
1824,23456789B,2023-09-04,Lunes,06:57:13,14:45:05,false
1825,34567890C,2023-09-04,Lunes,07:05:25,15:08:32,false
1826,45678901D,2023-09-04,Lunes,07:13:55,15:06:56,false
1827,12345678A,2023-09-05,Martes,07:13:03,15:00:06,false
1828,23456789B,2023-09-05,Martes,06:47:43,15:14:29,false
1829,34567890C,2023-09-05,Martes,07:12:44,14:53:09,false
1830,45678901D,2023-09-05,Martes,07:07:43,15:14:36,false
1831,56789012E,2023-09-05,Martes,07:07:23,15:09:46,false
1832,34567890C,2023-09-06,Miércoles,06:45:07,15:12:33,false
1833,45678901D,2023-09-06,Miércoles,06:52:41,14:49:12,false
1834,56789012E,2023-09-06,Miércoles,07:09:16,15:02:32,false
1835,12345678A,2023-09-07,Jueves,07:09:17,15:05:00,false
1836,23456789B,2023-09-07,Jueves,06:52:05,15:08:32,false
1837,34567890C,2023-09-07,Jueves,06:45:01,14:56:03,false
1838,45678901D,2023-09-07,Jueves,07:05:50,15:10:37,false
1839,56789012E,2023-09-07,Jueves,07:14:27,15:13:19,false
1840,12345678A,2023-09-08,Viernes,06:54:36,14:59:07,false
1841,23456789B,2023-09-08,Viernes,07:09:09,14:54:15,false
1842,34567890C,2023-09-08,Viernes,06:52:20,14:47:42,false
1843,45678901D,2023-09-08,Viernes,07:11:38,14:47:32,false
1844,12345678A,2023-09-11,Lunes,06:47:03,14:55:11,false
1845,23456789B,2023-09-11,Lunes,06:50:06,15:03:27,false
1846,34567890C,2023-09-11,Lunes,06:50:15,15:01:41,false
1847,45678901D,2023-09-11,Lunes,06:56:49,14:58:09,false
1848,56789012E,2023-09-11,Lunes,06:56:26,14:57:01,false
1849,12345678A,2023-09-12,Martes,06:45:49,15:15:05,false
1850,23456789B,2023-09-12,Martes,07:02:52,14:49:53,false
1851,34567890C,2023-09-12,Martes,06:59:51,15:13:28,false
1852,56789012E,2023-09-12,Martes,07:08:43,15:13:50,false
1853,12345678A,2023-09-13,Miércoles,07:13:01,14:48:32,false
1854,23456789B,2023-09-13,Miércoles,06:53:49,15:10:03,false
1855,34567890C,2023-09-13,Miércoles,07:07:25,14:50:27,false
1856,12345678A,2023-09-14,Jueves,07:04:12,14:53:45,false
1857,23456789B,2023-09-14,Jueves,06:45:35,15:04:02,false
1858,34567890C,2023-09-14,Jueves,06:49:23,14:55:04,false
1859,45678901D,2023-09-14,Jueves,06:56:12,15:02:02,false
1860,12345678A,2023-09-15,Viernes,06:55:41,15:06:30,false
1861,45678901D,2023-09-15,Viernes,06:56:34,15:08:26,false
1862,56789012E,2023-09-15,Viernes,07:10:54,15:12:01,false
1863,12345678A,2023-09-18,Lunes,07:13:24,15:03:06,false
1864,23456789B,2023-09-18,Lunes,07:09:26,14:53:18,false
1865,34567890C,2023-09-18,Lunes,07:09:17,14:55:03,false
1866,56789012E,2023-09-18,Lunes,07:10:06,14:45:02,false
1867,12345678A,2023-09-19,Martes,06:49:44,15:02:42,false
1868,23456789B,2023-09-19,Martes,06:52:41,15:05:20,false
1869,34567890C,2023-09-19,Martes,07:13:52,14:55:06,false
1870,45678901D,2023-09-19,Martes,06:58:34,14:49:27,false
1871,56789012E,2023-09-19,Martes,06:49:22,14:49:59,false
1872,12345678A,2023-09-20,Miércoles,06:56:02,14:47:01,false
1873,23456789B,2023-09-20,Miércoles,07:14:44,15:13:55,false
1874,34567890C,2023-09-20,Miércoles,06:56:08,15:00:35,false
1875,45678901D,2023-09-20,Miércoles,06:53:44,15:09:07,false
1876,56789012E,2023-09-20,Miércoles,06:47:43,14:54:51,false
1877,12345678A,2023-09-21,Jueves,06:49:32,14:57:08,false
1878,34567890C,2023-09-21,Jueves,07:11:06,15:07:55,false
1879,45678901D,2023-09-21,Jueves,06:48:52,15:02:15,false
1880,56789012E,2023-09-21,Jueves,07:09:43,14:58:19,false
1881,12345678A,2023-09-22,Viernes,07:11:43,15:00:18,false
1882,23456789B,2023-09-22,Viernes,07:05:27,15:03:28,false
1883,34567890C,2023-09-22,Viernes,07:12:19,15:04:41,false
1884,56789012E,2023-09-22,Viernes,06:51:33,14:48:24,false
1885,12345678A,2023-09-25,Lunes,07:03:09,15:12:12,false
1886,23456789B,2023-09-25,Lunes,07:07:08,14:57:06,false
1887,34567890C,2023-09-25,Lunes,07:06:44,14:48:16,false
1888,45678901D,2023-09-25,Lunes,07:12:21,14:52:22,false
1889,56789012E,2023-09-25,Lunes,07:07:31,15:01:57,false
1890,12345678A,2023-09-26,Martes,06:59:47,15:15:43,false
1891,34567890C,2023-09-26,Martes,07:05:58,15:15:05,false
1892,45678901D,2023-09-26,Martes,07:10:37,15:15:19,false
1893,56789012E,2023-09-26,Martes,06:45:13,14:52:46,false
1894,12345678A,2023-09-27,Miércoles,07:05:40,14:48:25,false
1895,23456789B,2023-09-27,Miércoles,06:46:10,14:50:52,false
1896,34567890C,2023-09-27,Miércoles,07:10:47,14:49:37,false
1897,45678901D,2023-09-27,Miércoles,06:48:01,15:01:40,false
1898,56789012E,2023-09-27,Miércoles,07:10:33,14:49:30,false
1899,12345678A,2023-09-28,Jueves,07:01:05,15:02:51,false
1900,23456789B,2023-09-28,Jueves,06:54:25,15:12:29,false
1901,34567890C,2023-09-28,Jueves,06:48:47,15:14:09,false
1902,45678901D,2023-09-28,Jueves,06:52:19,14:53:19,false
1903,56789012E,2023-09-28,Jueves,07:03:59,15:03:04,false
1904,12345678A,2023-09-29,Viernes,06:51:03,14:58:30,false
1905,23456789B,2023-09-29,Viernes,07:06:21,15:04:25,false
1906,34567890C,2023-09-29,Viernes,06:49:18,14:46:25,false
1907,56789012E,2023-09-29,Viernes,07:01:48,14:50:36,false
1908,12345678A,2023-10-02,Lunes,07:00:14,14:53:36,false
1909,23456789B,2023-10-02,Lunes,07:05:13,15:06:35,false
1910,34567890C,2023-10-02,Lunes,06:47:57,15:06:35,false
1911,56789012E,2023-10-02,Lunes,07:09:35,14:47:57,false
1912,12345678A,2023-10-03,Martes,07:06:15,14:49:47,false
1913,23456789B,2023-10-03,Martes,07:07:54,15:14:44,false
1914,34567890C,2023-10-03,Martes,06:55:58,15:01:16,false
1915,45678901D,2023-10-03,Martes,07:13:23,15:08:29,false
1916,56789012E,2023-10-03,Martes,06:58:45,15:12:36,false
1917,12345678A,2023-10-04,Miércoles,06:50:12,14:51:38,false
1918,23456789B,2023-10-04,Miércoles,07:09:32,14:49:04,false
1919,34567890C,2023-10-04,Miércoles,07:12:10,14:49:32,false
1920,45678901D,2023-10-04,Miércoles,07:14:12,14:48:35,false
1921,56789012E,2023-10-04,Miércoles,07:13:27,15:05:49,false
1922,12345678A,2023-10-05,Jueves,06:46:15,14:54:38,false
1923,23456789B,2023-10-05,Jueves,06:58:56,14:59:39,false
1924,56789012E,2023-10-05,Jueves,06:58:34,14:55:18,false
1925,12345678A,2023-10-06,Viernes,07:11:23,15:12:52,false
1926,23456789B,2023-10-06,Viernes,07:08:47,14:45:15,false
1927,34567890C,2023-10-06,Viernes,06:47:53,14:50:36,false
1928,45678901D,2023-10-06,Viernes,06:58:35,15:13:07,false
1929,56789012E,2023-10-06,Viernes,06:56:29,15:09:56,false
1930,12345678A,2023-10-09,Lunes,07:12:10,15:11:04,false
1931,34567890C,2023-10-09,Lunes,06:52:52,15:14:37,false
1932,45678901D,2023-10-09,Lunes,06:58:31,14:56:35,false
1933,56789012E,2023-10-09,Lunes,07:12:19,14:49:50,false
1934,12345678A,2023-10-10,Martes,06:57:13,15:10:25,false
1935,23456789B,2023-10-10,Martes,06:54:52,14:55:43,false
1936,34567890C,2023-10-10,Martes,07:11:14,14:47:50,false
1937,45678901D,2023-10-10,Martes,07:00:22,14:54:07,false
1938,56789012E,2023-10-10,Martes,07:11:24,14:49:48,false
1939,12345678A,2023-10-11,Miércoles,07:07:29,15:01:09,false
1940,23456789B,2023-10-11,Miércoles,06:51:03,14:45:32,false
1941,34567890C,2023-10-11,Miércoles,06:56:03,14:53:42,false
1942,45678901D,2023-10-11,Miércoles,07:10:34,14:57:44,false
1943,12345678A,2023-10-13,Viernes,06:47:40,14:52:59,false
1944,34567890C,2023-10-13,Viernes,06:46:54,15:13:10,false
1945,45678901D,2023-10-13,Viernes,06:55:44,15:01:10,false
1946,56789012E,2023-10-13,Viernes,06:59:49,15:08:55,false
1947,12345678A,2023-10-16,Lunes,07:01:03,14:51:07,false
1948,23456789B,2023-10-16,Lunes,07:11:24,15:00:07,false
1949,34567890C,2023-10-16,Lunes,07:08:12,14:45:15,false
1950,45678901D,2023-10-16,Lunes,07:06:45,15:13:25,false
1951,56789012E,2023-10-16,Lunes,07:11:23,15:04:25,false
1952,12345678A,2023-10-17,Martes,06:57:08,15:02:07,false
1953,23456789B,2023-10-17,Martes,07:11:31,15:13:08,false
1954,34567890C,2023-10-17,Martes,06:54:43,15:06:38,false
1955,45678901D,2023-10-17,Martes,07:14:44,14:45:24,false
1956,56789012E,2023-10-17,Martes,07:02:52,15:10:34,false
1957,12345678A,2023-10-18,Miércoles,06:55:10,15:10:50,false
1958,23456789B,2023-10-18,Miércoles,06:54:05,14:48:48,false
1959,34567890C,2023-10-18,Miércoles,06:50:54,15:05:39,false
1960,45678901D,2023-10-18,Miércoles,06:50:16,15:04:11,false
1961,12345678A,2023-10-19,Jueves,07:12:36,15:03:03,false
1962,23456789B,2023-10-19,Jueves,06:58:19,15:12:24,false
1963,34567890C,2023-10-19,Jueves,06:51:21,15:00:56,false
1964,45678901D,2023-10-19,Jueves,07:03:12,15:01:36,false
1965,56789012E,2023-10-19,Jueves,06:50:58,15:08:55,false
1966,12345678A,2023-10-20,Viernes,07:09:23,15:11:54,false
1967,23456789B,2023-10-20,Viernes,06:59:23,14:59:54,false
1968,34567890C,2023-10-20,Viernes,06:54:30,15:08:05,false
1969,45678901D,2023-10-20,Viernes,06:51:22,14:49:29,false
1970,56789012E,2023-10-20,Viernes,07:05:46,15:04:09,false
1971,12345678A,2023-10-23,Lunes,06:49:42,15:15:55,false
1972,23456789B,2023-10-23,Lunes,06:45:06,14:52:23,false
1973,34567890C,2023-10-23,Lunes,06:59:11,14:45:16,false
1974,45678901D,2023-10-23,Lunes,07:00:08,14:54:55,false
1975,56789012E,2023-10-23,Lunes,07:00:27,14:49:35,false
1976,12345678A,2023-10-24,Martes,07:04:50,14:45:20,false
1977,23456789B,2023-10-24,Martes,07:09:56,15:10:32,false
1978,34567890C,2023-10-24,Martes,07:00:16,14:50:27,false
1979,45678901D,2023-10-24,Martes,06:45:04,15:07:55,false
1980,56789012E,2023-10-24,Martes,06:45:16,14:56:54,false
1981,12345678A,2023-10-25,Miércoles,07:03:31,15:13:19,false
1982,23456789B,2023-10-25,Miércoles,06:59:34,14:54:03,false
1983,34567890C,2023-10-25,Miércoles,06:53:38,15:01:03,false
1984,45678901D,2023-10-25,Miércoles,07:06:27,15:06:41,false
1985,56789012E,2023-10-25,Miércoles,07:14:39,15:05:08,false
1986,12345678A,2023-10-26,Jueves,07:07:30,15:06:26,false
1987,23456789B,2023-10-26,Jueves,07:05:01,15:15:05,false
1988,34567890C,2023-10-26,Jueves,07:04:44,15:03:45,false
1989,45678901D,2023-10-26,Jueves,07:15:54,14:56:44,false
1990,56789012E,2023-10-26,Jueves,07:05:35,15:03:55,false
1991,12345678A,2023-10-27,Viernes,06:57:20,14:49:30,false
1992,23456789B,2023-10-27,Viernes,06:56:18,14:55:08,false
1993,34567890C,2023-10-27,Viernes,07:08:29,14:50:54,false
1994,45678901D,2023-10-27,Viernes,06:59:45,15:15:07,false
1995,56789012E,2023-10-27,Viernes,06:45:20,15:15:31,false
1996,12345678A,2023-10-30,Lunes,06:49:29,15:11:11,false
1997,23456789B,2023-10-30,Lunes,06:56:53,15:04:44,false
1998,34567890C,2023-10-30,Lunes,06:45:13,15:09:58,false
1999,45678901D,2023-10-30,Lunes,06:52:59,15:07:51,false
2000,56789012E,2023-10-30,Lunes,06:53:09,14:57:57,false
2001,12345678A,2023-10-31,Martes,07:10:40,15:02:10,false
2002,23456789B,2023-10-31,Martes,07:05:41,14:47:21,false
2003,34567890C,2023-10-31,Martes,06:57:50,15:13:26,false
2004,45678901D,2023-10-31,Martes,07:03:33,14:48:27,false
2005,56789012E,2023-10-31,Martes,06:53:28,15:02:54,false
2006,12345678A,2023-11-02,Jueves,06:55:05,15:12:32,false
2007,34567890C,2023-11-02,Jueves,06:49:52,15:15:25,false
2008,45678901D,2023-11-02,Jueves,07:12:33,14:50:52,false
2009,56789012E,2023-11-02,Jueves,07:09:00,15:13:32,false
2010,12345678A,2023-11-03,Viernes,07:02:40,15:11:38,false
2011,34567890C,2023-11-03,Viernes,07:11:39,15:02:10,false
2012,45678901D,2023-11-03,Viernes,07:07:52,15:15:05,false
2013,56789012E,2023-11-03,Viernes,07:00:20,14:54:22,false
2014,12345678A,2023-11-06,Lunes,06:57:34,14:47:09,false
2015,23456789B,2023-11-06,Lunes,07:07:31,14:46:09,false
2016,34567890C,2023-11-06,Lunes,07:15:06,14:49:33,false
2017,45678901D,2023-11-06,Lunes,06:49:31,14:48:02,false
2018,56789012E,2023-11-06,Lunes,07:06:13,14:58:17,false
2019,12345678A,2023-11-07,Martes,06:46:03,14:59:12,false
2020,23456789B,2023-11-07,Martes,06:56:28,14:53:12,false
2021,34567890C,2023-11-07,Martes,07:06:04,14:50:20,false
2022,45678901D,2023-11-07,Martes,07:13:32,15:07:04,false
2023,12345678A,2023-11-08,Miércoles,06:59:41,14:50:05,false
2024,23456789B,2023-11-08,Miércoles,07:13:25,15:14:51,false
2025,34567890C,2023-11-08,Miércoles,06:45:27,14:53:26,false
2026,45678901D,2023-11-08,Miércoles,07:15:41,14:52:47,false
2027,56789012E,2023-11-08,Miércoles,06:53:35,14:47:27,false
2028,12345678A,2023-11-09,Jueves,07:00:54,14:53:39,false
2029,23456789B,2023-11-09,Jueves,07:04:46,14:56:50,false
2030,34567890C,2023-11-09,Jueves,06:50:22,14:46:02,false
2031,45678901D,2023-11-09,Jueves,07:14:29,15:15:08,false
2032,56789012E,2023-11-09,Jueves,07:05:58,14:56:55,false
2033,12345678A,2023-11-10,Viernes,06:48:36,15:12:37,false
2034,34567890C,2023-11-10,Viernes,07:13:42,14:57:27,false
2035,45678901D,2023-11-10,Viernes,07:02:22,14:45:51,false
2036,56789012E,2023-11-10,Viernes,07:07:10,15:01:06,false
2037,12345678A,2023-11-13,Lunes,07:00:34,15:10:02,false
2038,23456789B,2023-11-13,Lunes,07:01:01,14:49:28,false
2039,34567890C,2023-11-13,Lunes,07:08:02,14:53:08,false
2040,45678901D,2023-11-13,Lunes,07:02:57,14:49:28,false
2041,56789012E,2023-11-13,Lunes,07:05:10,15:05:32,false
2042,12345678A,2023-11-14,Martes,07:01:59,14:48:12,false
2043,23456789B,2023-11-14,Martes,06:45:35,14:54:45,false
2044,34567890C,2023-11-14,Martes,06:52:02,15:14:49,false
2045,45678901D,2023-11-14,Martes,06:45:53,15:01:07,false
2046,56789012E,2023-11-14,Martes,07:08:28,15:03:22,false
2047,12345678A,2023-11-15,Miércoles,07:03:23,15:03:14,false
2048,23456789B,2023-11-15,Miércoles,07:05:34,14:48:53,false
2049,34567890C,2023-11-15,Miércoles,07:14:46,15:11:31,false
2050,45678901D,2023-11-15,Miércoles,06:46:35,15:04:35,false
2051,56789012E,2023-11-15,Miércoles,07:12:22,15:10:11,false
2052,12345678A,2023-11-16,Jueves,07:15:17,14:55:03,false
2053,34567890C,2023-11-16,Jueves,06:49:59,15:12:39,false
2054,45678901D,2023-11-16,Jueves,07:09:19,15:03:07,false
2055,56789012E,2023-11-16,Jueves,06:46:54,14:49:22,false
2056,23456789B,2023-11-17,Viernes,07:06:17,14:52:10,false
2057,34567890C,2023-11-17,Viernes,07:12:02,15:03:23,false
