id,id_trabajador,fecha,dia_semana,hora_entrada,hora_salida,modificado
14180,55667788O,2022-07-26,Martes,06:49:19,14:59:35,false
14181,66778899P,2022-07-26,Martes,07:10:05,14:56:47,false
14182,77889900Q,2022-07-26,Martes,07:14:44,15:00:59,false
14183,88990011R,2022-07-26,Martes,07:14:47,15:04:39,false
14184,99001122S,2022-07-26,Martes,07:03:32,15:08:47,false
14185,00112233T,2022-07-26,Martes,07:13:18,14:57:53,false
14186,23423423V,2022-07-26,Martes,06:45:16,15:02:54,false
14187,45645645X,2022-07-26,Martes,06:59:17,14:55:58,false
14188,56756756Y,2022-07-26,Martes,06:49:42,14:51:30,false
14189,12345678A,2022-07-27,Miércoles,06:58:19,14:53:25,false
14190,23456789B,2022-07-27,Miércoles,06:57:11,14:57:38,false
14191,34567890C,2022-07-27,Miércoles,07:06:07,15:00:52,false
14192,45678901D,2022-07-27,Miércoles,07:03:50,14:46:43,false
14193,67890123F,2022-07-27,Miércoles,06:59:25,14:51:35,false
14194,78901234G,2022-07-27,Miércoles,07:02:28,14:52:35,false
14195,90123456I,2022-07-27,Miércoles,07:02:46,14:51:46,false
14196,11223344K,2022-07-27,Miércoles,06:46:40,15:07:17,false
14197,33445566M,2022-07-27,Miércoles,06:46:53,15:13:48,false
14198,44556677N,2022-07-27,Miércoles,07:06:00,14:58:31,false
14199,55667788O,2022-07-27,Miércoles,07:11:47,14:51:27,false
14200,88990011R,2022-07-27,Miércoles,07:08:09,14:54:31,false
14201,99001122S,2022-07-27,Miércoles,06:53:51,14:49:23,false
14202,12312312U,2022-07-27,Miércoles,07:10:37,15:13:16,false
14203,23423423V,2022-07-27,Miércoles,07:07:07,14:54:43,false
14204,34534534W,2022-07-27,Miércoles,07:02:09,15:14:49,false
14205,45645645X,2022-07-27,Miércoles,06:47:59,15:01:20,false
14206,56756756Y,2022-07-27,Miércoles,06:50:19,15:15:06,false
14207,12345678A,2022-07-28,Jueves,06:53:46,14:58:19,false
14208,34567890C,2022-07-28,Jueves,06:46:38,14:54:12,false
14209,45678901D,2022-07-28,Jueves,07:03:28,15:03:10,false
14210,56789012E,2022-07-28,Jueves,07:04:14,14:49:01,false
14211,67890123F,2022-07-28,Jueves,06:56:00,15:10:58,false
14212,78901234G,2022-07-28,Jueves,07:06:42,15:12:06,false
14213,89012345H,2022-07-28,Jueves,07:03:36,15:06:10,false
14214,90123456I,2022-07-28,Jueves,07:02:14,14:49:08,false
14215,01234567J,2022-07-28,Jueves,06:49:40,14:50:16,false
14216,11223344K,2022-07-28,Jueves,06:58:07,15:09:19,false
14217,22334455L,2022-07-28,Jueves,07:08:04,15:11:30,false
14218,33445566M,2022-07-28,Jueves,07:07:12,15:08:51,false
14219,44556677N,2022-07-28,Jueves,07:06:25,15:13:18,false
14220,55667788O,2022-07-28,Jueves,06:58:35,14:57:38,false
14221,66778899P,2022-07-28,Jueves,07:03:25,15:08:56,false
14222,77889900Q,2022-07-28,Jueves,07:14:59,14:47:27,false
14223,88990011R,2022-07-28,Jueves,06:47:32,15:01:30,false
14224,99001122S,2022-07-28,Jueves,06:57:55,14:49:49,false
14225,12312312U,2022-07-28,Jueves,07:14:44,15:05:53,false
14226,23423423V,2022-07-28,Jueves,06:50:41,15:03:01,false
14227,34534534W,2022-07-28,Jueves,06:59:54,14:45:55,false
14228,45645645X,2022-07-28,Jueves,07:12:58,15:02:49,false
14229,56756756Y,2022-07-28,Jueves,07:11:03,14:46:58,false
14230,12345678A,2022-07-29,Viernes,07:08:42,15:15:35,false
14231,23456789B,2022-07-29,Viernes,07:10:36,15:01:54,false
14232,34567890C,2022-07-29,Viernes,07:15:25,14:51:01,false
14233,45678901D,2022-07-29,Viernes,07:05:25,14:51:01,false
14234,56789012E,2022-07-29,Viernes,07:13:40,15:08:07,false
14235,67890123F,2022-07-29,Viernes,07:10:12,14:57:00,false
14236,89012345H,2022-07-29,Viernes,06:52:53,14:58:12,false
14237,90123456I,2022-07-29,Viernes,06:53:28,14:50:23,false
14238,01234567J,2022-07-29,Viernes,07:13:26,14:57:13,false
14239,11223344K,2022-07-29,Viernes,06:57:55,14:46:44,false
14240,22334455L,2022-07-29,Viernes,06:52:53,14:50:14,false
14241,33445566M,2022-07-29,Viernes,07:10:01,15:12:59,false
14242,44556677N,2022-07-29,Viernes,07:08:26,15:09:58,false
14243,55667788O,2022-07-29,Viernes,06:45:47,14:57:20,false
14244,66778899P,2022-07-29,Viernes,06:48:39,14:54:46,false
14245,77889900Q,2022-07-29,Viernes,07:04:47,14:47:09,false
14246,88990011R,2022-07-29,Viernes,07:13:59,14:47:20,false
14247,99001122S,2022-07-29,Viernes,07:06:26,15:10:00,false
14248,00112233T,2022-07-29,Viernes,06:53:23,15:11:39,false
14249,12312312U,2022-07-29,Viernes,06:53:03,14:58:49,false
14250,23423423V,2022-07-29,Viernes,07:14:35,15:05:18,false
14251,45645645X,2022-07-29,Viernes,06:58:18,14:46:51,false
14252,56756756Y,2022-07-29,Viernes,07:00:15,15:02:32,false
14253,12345678A,2022-08-01,Lunes,07:01:48,15:02:41,false
14254,34567890C,2022-08-01,Lunes,07:05:11,15:08:09,false
14255,45678901D,2022-08-01,Lunes,07:13:57,15:06:22,false
14256,67890123F,2022-08-01,Lunes,06:48:10,14:47:08,false
14257,89012345H,2022-08-01,Lunes,06:49:34,14:59:00,false
14258,90123456I,2022-08-01,Lunes,06:47:27,14:57:41,false
14259,11223344K,2022-08-01,Lunes,07:03:48,15:12:46,false
14260,33445566M,2022-08-01,Lunes,07:02:54,15:14:37,false
14261,44556677N,2022-08-01,Lunes,06:47:46,14:49:30,false
14262,55667788O,2022-08-01,Lunes,07:03:17,14:55:06,false
14263,88990011R,2022-08-01,Lunes,06:55:59,14:49:49,false
14264,99001122S,2022-08-01,Lunes,06:52:26,15:07:17,false
14265,00112233T,2022-08-01,Lunes,06:59:14,15:08:45,false
14266,12312312U,2022-08-01,Lunes,07:10:21,15:06:00,false
14267,23423423V,2022-08-01,Lunes,06:48:31,15:01:35,false
14268,45645645X,2022-08-01,Lunes,07:04:48,14:45:09,false
14269,56756756Y,2022-08-01,Lunes,07:03:03,14:54:56,false
14270,12345678A,2022-08-02,Martes,06:51:32,14:47:19,false
14271,34567890C,2022-08-02,Martes,07:04:00,15:01:35,false
14272,45678901D,2022-08-02,Martes,06:58:16,14:56:15,false
14273,56789012E,2022-08-02,Martes,06:45:31,14:49:42,false
14274,67890123F,2022-08-02,Martes,07:08:08,14:51:13,false
14275,78901234G,2022-08-02,Martes,06:59:26,15:02:43,false
14276,89012345H,2022-08-02,Martes,06:57:02,15:11:32,false
14277,90123456I,2022-08-02,Martes,07:06:17,14:50:12,false
14278,11223344K,2022-08-02,Martes,06:56:39,15:10:16,false
14279,22334455L,2022-08-02,Martes,07:09:44,15:03:16,false
14280,33445566M,2022-08-02,Martes,06:48:06,14:49:17,false
14281,44556677N,2022-08-02,Martes,06:55:07,14:48:40,false
14282,55667788O,2022-08-02,Martes,06:47:17,15:11:59,false
14283,66778899P,2022-08-02,Martes,06:46:44,14:49:35,false
14284,77889900Q,2022-08-02,Martes,07:12:31,14:49:38,false
14285,88990011R,2022-08-02,Martes,06:50:34,14:57:35,false
14286,99001122S,2022-08-02,Martes,07:01:22,14:45:24,false
14287,00112233T,2022-08-02,Martes,06:49:06,14:57:23,false
14288,12312312U,2022-08-02,Martes,06:53:22,14:59:11,false
14289,23423423V,2022-08-02,Martes,06:48:51,14:49:31,false
14290,34534534W,2022-08-02,Martes,07:08:58,14:53:44,false
14291,45645645X,2022-08-02,Martes,06:52:13,14:56:55,false
14292,56756756Y,2022-08-02,Martes,07:09:14,15:07:47,false
14293,12345678A,2022-08-03,Miércoles,06:55:38,15:04:52,false
14294,23456789B,2022-08-03,Miércoles,06:58:32,15:06:57,false
14295,34567890C,2022-08-03,Miércoles,06:59:31,14:54:36,false
14296,45678901D,2022-08-03,Miércoles,06:56:29,14:47:12,false
14297,56789012E,2022-08-03,Miércoles,07:09:54,14:48:28,false
14298,67890123F,2022-08-03,Miércoles,07:03:58,15:15:12,false
14299,89012345H,2022-08-03,Miércoles,06:54:11,15:03:36,false
14300,90123456I,2022-08-03,Miércoles,07:07:29,14:55:40,false
14301,01234567J,2022-08-03,Miércoles,07:06:10,15:02:28,false
14302,11223344K,2022-08-03,Miércoles,06:55:07,15:14:53,false
14303,33445566M,2022-08-03,Miércoles,06:46:45,14:46:28,false
14304,44556677N,2022-08-03,Miércoles,07:09:41,15:03:58,false
14305,55667788O,2022-08-03,Miércoles,06:50:39,15:06:35,false
14306,66778899P,2022-08-03,Miércoles,06:51:18,14:58:07,false
14307,88990011R,2022-08-03,Miércoles,06:45:04,15:07:54,false
14308,99001122S,2022-08-03,Miércoles,07:00:33,14:58:02,false
14309,12312312U,2022-08-03,Miércoles,06:58:58,14:48:55,false
14310,23423423V,2022-08-03,Miércoles,07:10:12,14:52:44,false
14311,45645645X,2022-08-03,Miércoles,06:53:05,15:00:17,false
14312,56756756Y,2022-08-03,Miércoles,07:12:02,14:57:49,false
14313,12345678A,2022-08-04,Jueves,06:52:46,15:13:12,false
14314,23456789B,2022-08-04,Jueves,07:10:58,14:52:38,false
14315,34567890C,2022-08-04,Jueves,07:09:27,14:46:55,false
14316,45678901D,2022-08-04,Jueves,06:52:45,14:46:44,false
14317,56789012E,2022-08-04,Jueves,07:14:04,14:59:03,false
14318,67890123F,2022-08-04,Jueves,07:06:57,14:52:14,false
14319,78901234G,2022-08-04,Jueves,06:49:36,15:06:39,false
14320,89012345H,2022-08-04,Jueves,06:49:00,14:57:46,false
14321,90123456I,2022-08-04,Jueves,06:58:09,14:49:09,false
14322,01234567J,2022-08-04,Jueves,07:15:19,14:50:31,false
14323,11223344K,2022-08-04,Jueves,07:11:41,15:02:21,false
14324,22334455L,2022-08-04,Jueves,07:00:13,15:04:16,false
14325,33445566M,2022-08-04,Jueves,06:54:32,15:04:11,false
14326,44556677N,2022-08-04,Jueves,07:07:30,14:47:13,false
14327,55667788O,2022-08-04,Jueves,06:57:48,14:57:42,false
14328,77889900Q,2022-08-04,Jueves,06:55:48,14:52:14,false
14329,88990011R,2022-08-04,Jueves,07:04:55,15:11:43,false
14330,99001122S,2022-08-04,Jueves,06:57:04,15:11:32,false
14331,00112233T,2022-08-04,Jueves,06:45:40,14:51:09,false
14332,12312312U,2022-08-04,Jueves,06:49:45,14:56:08,false
14333,23423423V,2022-08-04,Jueves,07:10:35,14:59:44,false
14334,34534534W,2022-08-04,Jueves,06:58:16,15:08:38,false
14335,45645645X,2022-08-04,Jueves,07:05:11,15:06:18,false
14336,56756756Y,2022-08-04,Jueves,06:45:03,15:13:21,false
14337,12345678A,2022-08-05,Viernes,06:58:40,14:59:52,false
14338,23456789B,2022-08-05,Viernes,07:05:13,14:50:26,false
14339,34567890C,2022-08-05,Viernes,06:46:08,14:53:42,false
14340,45678901D,2022-08-05,Viernes,07:06:32,15:00:35,false
14341,56789012E,2022-08-05,Viernes,06:52:34,14:48:44,false
14342,67890123F,2022-08-05,Viernes,07:07:44,14:57:18,false
14343,78901234G,2022-08-05,Viernes,07:09:55,14:57:09,false
14344,89012345H,2022-08-05,Viernes,07:14:48,15:14:24,false
14345,90123456I,2022-08-05,Viernes,06:47:05,14:55:15,false
14346,11223344K,2022-08-05,Viernes,07:15:59,15:08:42,false
14347,22334455L,2022-08-05,Viernes,07:04:37,15:06:44,false
14348,33445566M,2022-08-05,Viernes,07:10:54,14:59:50,false
14349,44556677N,2022-08-05,Viernes,06:45:43,14:55:18,false
14350,55667788O,2022-08-05,Viernes,07:15:05,14:46:19,false
14351,66778899P,2022-08-05,Viernes,07:00:28,15:15:35,false
14352,77889900Q,2022-08-05,Viernes,07:04:12,15:13:43,false
14353,88990011R,2022-08-05,Viernes,07:09:24,14:52:53,false
14354,99001122S,2022-08-05,Viernes,06:49:00,14:53:17,false
14355,12312312U,2022-08-05,Viernes,06:47:08,14:55:44,false
14356,23423423V,2022-08-05,Viernes,06:49:36,14:46:03,false
14357,34534534W,2022-08-05,Viernes,07:07:02,14:49:58,false
14358,45645645X,2022-08-05,Viernes,07:12:26,14:57:13,false
14359,56756756Y,2022-08-05,Viernes,07:11:21,14:54:30,false
14360,12345678A,2022-08-08,Lunes,07:03:31,15:15:36,false
14361,23456789B,2022-08-08,Lunes,07:08:58,15:13:36,false
14362,34567890C,2022-08-08,Lunes,07:10:00,14:50:39,false
14363,45678901D,2022-08-08,Lunes,06:46:44,14:59:30,false
14364,56789012E,2022-08-08,Lunes,07:03:56,15:07:24,false
14365,67890123F,2022-08-08,Lunes,06:51:26,15:03:26,false
14366,89012345H,2022-08-08,Lunes,07:11:13,15:03:55,false
14367,90123456I,2022-08-08,Lunes,06:45:18,14:58:25,false
14368,01234567J,2022-08-08,Lunes,07:00:41,14:57:58,false
14369,11223344K,2022-08-08,Lunes,06:55:00,14:59:30,false
14370,22334455L,2022-08-08,Lunes,07:07:02,15:01:11,false
14371,33445566M,2022-08-08,Lunes,06:58:15,14:55:35,false
14372,44556677N,2022-08-08,Lunes,07:08:56,15:03:47,false
14373,55667788O,2022-08-08,Lunes,07:05:10,14:55:46,false
14374,66778899P,2022-08-08,Lunes,06:50:59,15:04:14,false
14375,77889900Q,2022-08-08,Lunes,06:50:24,14:52:35,false
14376,88990011R,2022-08-08,Lunes,06:53:12,15:00:39,false
14377,99001122S,2022-08-08,Lunes,06:46:17,15:08:22,false
14378,12312312U,2022-08-08,Lunes,06:51:57,14:47:02,false
14379,23423423V,2022-08-08,Lunes,07:12:29,14:48:41,false
14380,34534534W,2022-08-08,Lunes,06:58:37,14:47:15,false
14381,45645645X,2022-08-08,Lunes,07:11:57,14:47:18,false
14382,56756756Y,2022-08-08,Lunes,06:55:49,14:49:34,false
14383,12345678A,2022-08-09,Martes,06:59:06,15:08:50,false
14384,23456789B,2022-08-09,Martes,07:13:45,14:53:20,false
14385,34567890C,2022-08-09,Martes,07:01:40,14:46:43,false
14386,45678901D,2022-08-09,Martes,06:50:13,15:01:07,false
14387,56789012E,2022-08-09,Martes,07:09:01,14:54:17,false
14388,67890123F,2022-08-09,Martes,07:11:28,15:03:06,false
14389,89012345H,2022-08-09,Martes,06:51:08,15:10:18,false
14390,90123456I,2022-08-09,Martes,06:56:10,15:14:43,false
14391,01234567J,2022-08-09,Martes,06:47:15,15:00:35,false
14392,11223344K,2022-08-09,Martes,06:54:53,14:46:15,false
14393,22334455L,2022-08-09,Martes,07:11:07,15:14:17,false
14394,33445566M,2022-08-09,Martes,06:52:57,14:49:55,false
14395,44556677N,2022-08-09,Martes,06:53:54,14:45:14,false
14396,55667788O,2022-08-09,Martes,06:50:14,15:11:32,false
14397,66778899P,2022-08-09,Martes,06:50:41,15:09:53,false
14398,77889900Q,2022-08-09,Martes,07:08:52,15:01:22,false
14399,88990011R,2022-08-09,Martes,07:02:50,15:12:51,false
14400,99001122S,2022-08-09,Martes,07:07:57,15:03:36,false
14401,00112233T,2022-08-09,Martes,06:53:30,14:55:29,false
14402,12312312U,2022-08-09,Martes,07:15:05,15:13:35,false
14403,23423423V,2022-08-09,Martes,06:46:23,14:48:45,false
14404,34534534W,2022-08-09,Martes,07:14:16,14:55:24,false
14405,45645645X,2022-08-09,Martes,06:58:02,14:56:29,false
14406,56756756Y,2022-08-09,Martes,06:53:32,15:06:52,false
14407,12345678A,2022-08-10,Miércoles,07:14:00,14:59:20,false
14408,23456789B,2022-08-10,Miércoles,07:00:07,15:12:36,false
14409,34567890C,2022-08-10,Miércoles,07:08:29,14:53:46,false
14410,45678901D,2022-08-10,Miércoles,06:47:50,15:15:13,false
14411,67890123F,2022-08-10,Miércoles,07:03:23,14:50:47,false
14412,78901234G,2022-08-10,Miércoles,07:07:59,14:46:37,false
14413,89012345H,2022-08-10,Miércoles,07:13:53,14:47:07,false
14414,01234567J,2022-08-10,Miércoles,07:01:44,15:02:24,false
14415,11223344K,2022-08-10,Miércoles,06:47:06,14:52:49,false
14416,22334455L,2022-08-10,Miércoles,06:54:03,15:11:34,false
14417,33445566M,2022-08-10,Miércoles,06:50:24,15:15:04,false
14418,44556677N,2022-08-10,Miércoles,07:12:02,15:00:41,false
14419,55667788O,2022-08-10,Miércoles,06:56:06,15:01:36,false
14420,66778899P,2022-08-10,Miércoles,07:02:05,15:11:06,false
14421,77889900Q,2022-08-10,Miércoles,06:52:18,14:54:59,false
14422,88990011R,2022-08-10,Miércoles,06:52:14,15:10:48,false
14423,99001122S,2022-08-10,Miércoles,06:47:37,14:57:06,false
14424,00112233T,2022-08-10,Miércoles,06:50:14,14:48:22,false
14425,12312312U,2022-08-10,Miércoles,06:49:38,14:49:59,false
14426,23423423V,2022-08-10,Miércoles,07:11:06,14:48:19,false
14427,34534534W,2022-08-10,Miércoles,06:54:00,15:02:28,false
14428,45645645X,2022-08-10,Miércoles,06:55:54,14:45:08,false
14429,56756756Y,2022-08-10,Miércoles,07:07:43,14:45:56,false
14430,12345678A,2022-08-11,Jueves,06:55:57,15:00:25,false
14431,23456789B,2022-08-11,Jueves,07:12:03,15:11:36,false
14432,34567890C,2022-08-11,Jueves,07:05:30,15:06:10,false
14433,45678901D,2022-08-11,Jueves,06:52:38,15:03:56,false
14434,56789012E,2022-08-11,Jueves,07:02:01,14:58:27,false
14435,67890123F,2022-08-11,Jueves,07:02:45,15:12:59,false
14436,89012345H,2022-08-11,Jueves,07:05:59,14:51:34,false
14437,90123456I,2022-08-11,Jueves,07:07:52,15:00:16,false
14438,01234567J,2022-08-11,Jueves,07:10:28,15:03:22,false
14439,11223344K,2022-08-11,Jueves,07:06:38,14:58:09,false
14440,22334455L,2022-08-11,Jueves,07:10:39,14:55:08,false
14441,33445566M,2022-08-11,Jueves,06:51:40,14:59:57,false
14442,55667788O,2022-08-11,Jueves,06:53:52,15:14:28,false
14443,66778899P,2022-08-11,Jueves,06:48:39,15:04:34,false
14444,77889900Q,2022-08-11,Jueves,07:13:48,15:09:30,false
14445,88990011R,2022-08-11,Jueves,06:56:35,15:12:47,false
14446,99001122S,2022-08-11,Jueves,06:59:11,15:01:28,false
14447,00112233T,2022-08-11,Jueves,07:03:28,14:49:17,false
14448,12312312U,2022-08-11,Jueves,07:12:10,15:15:59,false
14449,23423423V,2022-08-11,Jueves,07:15:55,15:14:49,false
14450,34534534W,2022-08-11,Jueves,06:56:26,14:57:04,false
14451,45645645X,2022-08-11,Jueves,07:06:24,14:51:54,false
14452,56756756Y,2022-08-11,Jueves,07:03:42,14:47:26,false
14453,12345678A,2022-08-12,Viernes,07:09:39,15:04:06,false
14454,23456789B,2022-08-12,Viernes,06:54:20,15:08:36,false
14455,45678901D,2022-08-12,Viernes,06:47:16,15:01:03,false
14456,56789012E,2022-08-12,Viernes,06:59:24,15:05:33,false
14457,67890123F,2022-08-12,Viernes,07:04:12,14:46:24,false
14458,78901234G,2022-08-12,Viernes,07:05:07,14:56:37,false
14459,89012345H,2022-08-12,Viernes,06:52:55,15:00:52,false
14460,90123456I,2022-08-12,Viernes,07:08:49,15:07:25,false
14461,01234567J,2022-08-12,Viernes,06:58:07,14:46:01,false
14462,22334455L,2022-08-12,Viernes,07:11:58,15:08:39,false
14463,33445566M,2022-08-12,Viernes,07:02:49,14:46:59,false
14464,77889900Q,2022-08-12,Viernes,06:55:16,15:14:28,false
14465,88990011R,2022-08-12,Viernes,06:53:20,14:52:14,false
14466,99001122S,2022-08-12,Viernes,07:10:29,15:09:15,false
14467,00112233T,2022-08-12,Viernes,06:46:00,14:49:09,false
14468,12312312U,2022-08-12,Viernes,07:12:55,14:54:41,false
14469,23423423V,2022-08-12,Viernes,07:07:42,15:02:38,false
14470,34534534W,2022-08-12,Viernes,06:56:40,14:49:27,false
14471,45645645X,2022-08-12,Viernes,06:47:07,14:52:09,false
14472,56756756Y,2022-08-12,Viernes,06:52:34,15:14:29,false
14473,12345678A,2022-08-16,Martes,06:48:31,14:48:40,false
14474,23456789B,2022-08-16,Martes,07:07:56,15:15:20,false
14475,45678901D,2022-08-16,Martes,07:14:31,15:14:04,false
14476,56789012E,2022-08-16,Martes,07:02:05,14:51:29,false
14477,78901234G,2022-08-16,Martes,07:14:43,15:11:23,false
14478,89012345H,2022-08-16,Martes,07:03:18,14:58:12,false
14479,01234567J,2022-08-16,Martes,06:47:00,15:02:17,false
14480,11223344K,2022-08-16,Martes,06:58:20,15:15:02,false
14481,22334455L,2022-08-16,Martes,06:56:32,15:05:03,false
14482,33445566M,2022-08-16,Martes,06:46:02,15:04:05,false
14483,44556677N,2022-08-16,Martes,07:04:51,14:49:51,false
14484,55667788O,2022-08-16,Martes,07:02:46,15:01:17,false
14485,66778899P,2022-08-16,Martes,06:48:37,14:48:16,false
14486,77889900Q,2022-08-16,Martes,06:45:20,15:06:40,false
14487,99001122S,2022-08-16,Martes,07:12:16,14:52:23,false
14488,12312312U,2022-08-16,Martes,07:03:50,14:45:59,false
14489,23423423V,2022-08-16,Martes,06:49:51,14:53:55,false
14490,34534534W,2022-08-16,Martes,06:52:10,14:48:54,false
14491,56756756Y,2022-08-16,Martes,06:49:54,14:47:21,false
14492,12345678A,2022-08-17,Miércoles,06:51:43,15:06:39,false
14493,34567890C,2022-08-17,Miércoles,07:12:09,15:02:15,false
14494,45678901D,2022-08-17,Miércoles,07:14:26,15:12:53,false
14495,56789012E,2022-08-17,Miércoles,07:00:29,14:48:06,false
14496,67890123F,2022-08-17,Miércoles,07:06:39,14:48:22,false
14497,89012345H,2022-08-17,Miércoles,06:49:03,15:04:00,false
14498,01234567J,2022-08-17,Miércoles,06:46:26,14:55:41,false
14499,11223344K,2022-08-17,Miércoles,07:10:20,14:59:04,false
14500,22334455L,2022-08-17,Miércoles,07:10:06,15:00:32,false
14501,33445566M,2022-08-17,Miércoles,06:49:56,14:50:28,false
14502,44556677N,2022-08-17,Miércoles,07:06:03,15:12:51,false
14503,55667788O,2022-08-17,Miércoles,06:53:22,15:06:10,false
14504,66778899P,2022-08-17,Miércoles,06:49:37,15:09:08,false
14505,77889900Q,2022-08-17,Miércoles,07:15:06,15:11:09,false
14506,88990011R,2022-08-17,Miércoles,06:56:04,14:47:30,false
14507,00112233T,2022-08-17,Miércoles,07:07:24,15:07:09,false
14508,12312312U,2022-08-17,Miércoles,07:02:39,15:05:52,false
14509,23423423V,2022-08-17,Miércoles,07:15:50,15:12:44,false
14510,34534534W,2022-08-17,Miércoles,07:11:06,15:11:39,false
14511,56756756Y,2022-08-17,Miércoles,06:53:20,15:03:45,false
14512,34567890C,2022-08-18,Jueves,07:15:41,15:05:52,false
14513,45678901D,2022-08-18,Jueves,07:09:17,14:58:20,false
14514,56789012E,2022-08-18,Jueves,07:07:04,15:10:18,false
14515,67890123F,2022-08-18,Jueves,06:53:27,14:53:55,false
14516,89012345H,2022-08-18,Jueves,07:08:03,14:51:56,false
14517,90123456I,2022-08-18,Jueves,07:03:59,14:51:41,false
14518,01234567J,2022-08-18,Jueves,07:00:05,15:14:27,false
14519,11223344K,2022-08-18,Jueves,07:01:17,14:51:11,false
14520,33445566M,2022-08-18,Jueves,07:02:48,14:46:18,false
14521,55667788O,2022-08-18,Jueves,06:53:25,14:58:39,false
14522,66778899P,2022-08-18,Jueves,07:08:46,14:53:23,false
14523,77889900Q,2022-08-18,Jueves,06:47:40,14:55:52,false
14524,88990011R,2022-08-18,Jueves,07:13:22,14:50:50,false
14525,99001122S,2022-08-18,Jueves,06:49:38,15:05:26,false
14526,00112233T,2022-08-18,Jueves,07:15:21,14:58:08,false
14527,12312312U,2022-08-18,Jueves,06:55:24,15:06:22,false
14528,23423423V,2022-08-18,Jueves,07:07:58,15:02:41,false
14529,34534534W,2022-08-18,Jueves,07:14:18,15:11:01,false
14530,56756756Y,2022-08-18,Jueves,06:48:05,14:47:27,false
14531,12345678A,2022-08-19,Viernes,07:12:03,14:51:29,false
14532,23456789B,2022-08-19,Viernes,06:58:02,15:15:17,false
14533,34567890C,2022-08-19,Viernes,06:48:59,14:56:44,false
14534,45678901D,2022-08-19,Viernes,06:57:25,14:51:34,false
14535,56789012E,2022-08-19,Viernes,07:06:32,15:06:13,false
14536,67890123F,2022-08-19,Viernes,07:06:29,15:04:35,false
14537,78901234G,2022-08-19,Viernes,07:09:24,15:15:37,false
14538,89012345H,2022-08-19,Viernes,06:47:26,15:02:56,false
14539,90123456I,2022-08-19,Viernes,07:09:39,14:51:41,false
14540,01234567J,2022-08-19,Viernes,07:15:15,14:45:39,false
14541,11223344K,2022-08-19,Viernes,07:11:51,15:06:31,false
14542,22334455L,2022-08-19,Viernes,06:53:59,14:45:32,false
14543,33445566M,2022-08-19,Viernes,07:12:35,14:49:04,false
14544,44556677N,2022-08-19,Viernes,06:52:21,15:13:45,false
14545,55667788O,2022-08-19,Viernes,06:55:49,15:00:35,false
14546,66778899P,2022-08-19,Viernes,07:09:15,15:08:57,false
14547,77889900Q,2022-08-19,Viernes,06:48:15,15:02:57,false
14548,88990011R,2022-08-19,Viernes,06:58:22,14:49:09,false
14549,99001122S,2022-08-19,Viernes,06:55:12,14:51:11,false
14550,00112233T,2022-08-19,Viernes,07:09:02,14:55:17,false
14551,12312312U,2022-08-19,Viernes,07:12:15,15:08:10,false
14552,23423423V,2022-08-19,Viernes,06:59:17,15:11:04,false
14553,56756756Y,2022-08-19,Viernes,06:56:36,15:12:55,false
14554,12345678A,2022-08-22,Lunes,07:00:36,14:59:54,false
14555,23456789B,2022-08-22,Lunes,07:04:01,14:57:54,false
14556,34567890C,2022-08-22,Lunes,06:47:29,15:09:23,false
14557,45678901D,2022-08-22,Lunes,06:52:13,15:11:25,false
14558,56789012E,2022-08-22,Lunes,06:56:48,14:54:38,false
14559,67890123F,2022-08-22,Lunes,06:47:58,14:56:59,false
14560,78901234G,2022-08-22,Lunes,06:48:16,15:04:46,false
14561,89012345H,2022-08-22,Lunes,07:15:50,15:11:24,false
14562,90123456I,2022-08-22,Lunes,07:11:18,15:07:30,false
14563,01234567J,2022-08-22,Lunes,07:11:57,15:04:13,false
14564,11223344K,2022-08-22,Lunes,07:08:18,15:15:00,false
14565,33445566M,2022-08-22,Lunes,07:12:45,14:58:43,false
14566,55667788O,2022-08-22,Lunes,06:56:21,14:54:26,false
14567,66778899P,2022-08-22,Lunes,06:52:41,15:05:38,false
14568,77889900Q,2022-08-22,Lunes,06:54:14,15:03:19,false
14569,99001122S,2022-08-22,Lunes,06:49:43,14:56:02,false
14570,00112233T,2022-08-22,Lunes,06:53:47,14:57:26,false
14571,12312312U,2022-08-22,Lunes,07:05:34,14:57:05,false
14572,23423423V,2022-08-22,Lunes,07:10:10,15:01:18,false
14573,34534534W,2022-08-22,Lunes,07:02:41,15:10:13,false
14574,45645645X,2022-08-22,Lunes,06:59:36,15:12:09,false
14575,56756756Y,2022-08-22,Lunes,06:47:40,14:57:55,false
14576,12345678A,2022-08-23,Martes,06:55:58,14:47:00,false
14577,34567890C,2022-08-23,Martes,06:57:36,14:57:15,false
14578,45678901D,2022-08-23,Martes,07:04:01,15:01:35,false
14579,56789012E,2022-08-23,Martes,06:48:04,14:45:25,false
14580,67890123F,2022-08-23,Martes,06:47:24,15:09:01,false
14581,78901234G,2022-08-23,Martes,07:13:22,15:02:04,false
14582,89012345H,2022-08-23,Martes,06:54:49,15:00:22,false
14583,11223344K,2022-08-23,Martes,06:53:29,14:58:15,false
14584,33445566M,2022-08-23,Martes,07:12:36,14:45:36,false
14585,44556677N,2022-08-23,Martes,07:14:02,15:08:16,false
14586,55667788O,2022-08-23,Martes,07:11:35,15:00:30,false
14587,66778899P,2022-08-23,Martes,07:13:05,15:04:37,false
14588,77889900Q,2022-08-23,Martes,06:54:48,14:49:24,false
